MAG_name	Gene_name	Gene	S10_SRF_TPM	S25_SRF_TPM	S25_BML_TPM	S26_BML
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-6_40293_40982_+	RBP_L3	5.021709679	7.859146689	2.705706249	8.571671675
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-6_40995_41621_+	RBP_L4	11.34066684	18.58637514	2.97757147	4.014483819
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-6_41915_42760_+	RBP_L2	10.8313371	6.919341726	1.838984744	11.88483555
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-6_42764_43039_+	RBP_S19	0.05949893	11.64558988	0	10.06673069
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-6_43042_43422_+	RBP_L22	0	21.91520411	1.633365977	1.010832551
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-6_43428_44093_+	RBP_S3	0	0.458344722	5.606418353	8.508816341
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-6_44097_44510_+	RBP_L16	0.158663813	2.689112002	7.515850691	17.90748462
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-6_46506_46904_+	RBP_S8	0.905457399	10.89080577	7.018561322	10.47965175
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-6_46916_47449_+	RBP_L6	4.305315822	8.574651263	4.661516383	4.868180921
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-6_47449_47796_+	RBP_L18	2.359440321	6.707823875	5.36476239	14.50550934
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-5_5057_5482_-	RBP_L11	0	0	6.573722928	0
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-16_49964_50567_+	RBP_L3	0	0	0	3.711904795
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-16_50620_51550_+	RBP_L4	0	0.385742826	6.35012691	1.477394513
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-16_51566_52458_+	RBP_L2	0	1.548306043	3.484392146	0
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-16_53132_53863_+	RBP_S3	0	2.183214807	5.100921616	0
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-16_53880_54347_+	RBP_L16	0	0	8.643228294	0
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-16_56174_56575_+	RBP_S8	0	0	0.774020444	0
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-16_56591_57130_+	RBP_L6	0	0	1.728645659	0
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-16_57164_57532_+	RBP_L18	0	0	2.529725354	0
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-16_58218_58670_+	RBP_L15	0	3.369289017	3.434395349	0
FRAM_WSC20_S26_SRF_bin_100_1	FRAM_WSC20_S26_SRF_bin_100_1-read-3_30143_31162_+	RBP_L3	0	0	0	3.330756962
FRAM_WSC20_S26_SRF_bin_100_1	FRAM_WSC20_S26_SRF_bin_100_1-read-3_34167_34850_+	RBP_S3	0	0.052503885	1.364720257	1.206538853
FRAM_WSC20_S26_SRF_bin_100_1	FRAM_WSC20_S26_SRF_bin_100_1-read-3_37480_38007_+	RBP_L5	0	2.040491878	0.58931102	7.033573084
FRAM_WSC20_S26_SRF_bin_100_1	FRAM_WSC20_S26_SRF_bin_100_1-read-3_41953_42369_+	RBP_L15	0	0	0	0
FRAM_WSC20_S26_SRF_bin_38_1	FRAM_WSC20_S26_SRF_bin_38_1-read-5_47660_49052_+	RBP_L3	0.058943663	4.679215546	0	7.731376243
FRAM_WSC20_S26_SRF_bin_38_1	FRAM_WSC20_S26_SRF_bin_38_1-read-5_49347_50186_+	RBP_L2	0.586489451	4.018797337	0.74084814	5.632812815
FRAM_WSC20_S26_SRF_bin_38_1	FRAM_WSC20_S26_SRF_bin_38_1-read-5_50189_50467_+	RBP_S19	0.117718313	0.707955605	0	11.93046375
FRAM_WSC20_S26_SRF_bin_38_1	FRAM_WSC20_S26_SRF_bin_38_1-read-5_50860_51555_+	RBP_S3	0	5.675850971	1.78825413	5.237002692
FRAM_WSC20_S26_SRF_bin_38_1	FRAM_WSC20_S26_SRF_bin_38_1-read-5_51567_51986_+	RBP_L16	4.887412094	5.429651721	0	5.829306285
FRAM_WSC20_S26_SRF_bin_38_1	FRAM_WSC20_S26_SRF_bin_38_1-read-5_52445_52813_+	RBP_L14	2.002646907	8.418549689	0	0.484577393
FRAM_WSC20_S26_SRF_bin_38_1	FRAM_WSC20_S26_SRF_bin_38_1-read-5_54437_54970_+	RBP_L6	0	0.571643418	0	0.540908991
FRAM_WSC20_S26_SRF_bin_38_1	FRAM_WSC20_S26_SRF_bin_38_1-read-5_56085_56693_+	RBP_L15	5.096391094	0.235879521	0.510929751	3.16196389
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-13_41166_41801_+	RBP_L3	0	1.581060373	1.95695735	8.845295683
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-13_43549_43815_+	RBP_S19	0	0.403513001	0	0.618181704
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-13_43819_44137_+	RBP_L22	0	0	0	12.84907144
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-13_44160_44810_+	RBP_S3	5.272098724	9.047120978	2.86779925	1.901549712
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-13_45701_46069_+	RBP_L14	0.712052234	17.27505861	1.68648357	6.97045942
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-13_46072_46383_+	RBP_L24	8.631921668	12.54640903	3.98918229	7.450377415
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-13_47651_48184_+	RBP_L6	0	2.858217088	0	4.456059785
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-13_48189_48539_+	RBP_L18	0	1.278940778	8.864849533	12.46138076
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-13_49238_49672_+	RBP_L15	2.378315844	1.527319898	1.430603304	5.185620779
FRAM_WSC20_S26_SRF_bin_83_1	FRAM_WSC20_S26_SRF_bin_83_1-read-35_6604_7014_-	RBP_L15	0	0	0	1.539437894
FRAM_WSC20_S26_SRF_bin_83_1	FRAM_WSC20_S26_SRF_bin_83_1-read-35_10987_11514_-	RBP_L5	0	0	0	0
FRAM_WSC20_S26_SRF_bin_83_1	FRAM_WSC20_S26_SRF_bin_83_1-read-35_17844_18869_-	RBP_L3	0	0	0.303271168	0
FRAM_WSC20_S26_SRF_bin_86_1	FRAM_WSC20_S26_SRF_bin_86_1-read-11_16685_17710_+	RBP_L3	0	0	0	0
FRAM_WSC20_S26_SRF_bin_86_1	FRAM_WSC20_S26_SRF_bin_86_1-read-11_20717_21481_+	RBP_S3	0	0	0	0
FRAM_WSC20_S26_SRF_bin_86_1	FRAM_WSC20_S26_SRF_bin_86_1-read-11_24134_24661_+	RBP_L5	0	0	0	0
FRAM_WSC20_S26_SRF_bin_86_1	FRAM_WSC20_S26_SRF_bin_86_1-read-11_28671_29090_+	RBP_L15	0	0	0	1.899436879
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-1_212389_212841_-	RBP_L15	0	0	0	0.121452918
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-1_213524_213892_-	RBP_L18	0	0	0	0
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-1_213926_214465_-	RBP_L6	0	0	1.152430439	0
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-1_214481_214882_-	RBP_S8	0	0	6.192163554	0.239506966
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-1_214902_215441_-	RBP_L5	0	1.695875472	1.152430439	0
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-1_215491_215847_-	RBP_L24	0	0.050297839	0	0
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-1_215849_216477_-	RBP_L14	0	2.369436038	4.946839723	0
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-1_216710_217177_-	RBP_L16	0	0	2.65945486	0
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-1_217947_218592_-	RBP_L22	0	0	0.481665973	0
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-1_218628_219491_-	RBP_L2	0	0	2.160807074	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_200015_200371_-	RBP_L18	0	0	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_200406_200942_-	RBP_L6	0	0	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_200970_201368_-	RBP_S8	0	0	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_201395_202308_-	RBP_L5	0	0	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_202329_202694_-	RBP_L14	0	0.196244028	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_202752_203060_-	RBP_S17	0	0.232444382	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_203355_203771_-	RBP_L16	0	0	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_203817_204608_-	RBP_S3	0	0	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_205937_206206_-	RBP_S19	0	0	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_206240_207082_-	RBP_L2	0	0	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_207437_208042_-	RBP_L4	0	0	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_208070_208723_-	RBP_L3	0	0	0	0
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-26_9741_10166_-	RBP_L11	0	0	0	3.939094451
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_11460_12700_+	RBP_L3	3.546347174	2.951725237	0.752190698	5.076213261
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_13001_13825_+	RBP_L2	0	14.23447134	1.508636211	1.417134725
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_13832_14098_+	RBP_S19	0	3.766121339	1.165379096	0.669696846
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_14117_14518_+	RBP_L22	0	1.83136684	3.870102221	4.037403146
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_14519_15229_+	RBP_S3	0	5.631872379	0	6.113130187
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_15236_15848_+	RBP_L16	0	8.231204431	0	6.080719627
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_15849_16106_+	RBP_S17	0	0.139196345	2.41206371	7.623642006
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_16108_16476_+	RBP_L14	0	1.703174793	3.372967139	7.045009788
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_16484_16795_+	RBP_L24	0	19.79800325	0	0.969871616
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_18042_18584_+	RBP_L6	0.4233957	25.13224619	1.14606342	5.496751038
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_18586_18945_+	RBP_L18	0	7.980590457	0	5.119746531
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-1_19662_20114_+	RBP_L15	0.688769069	2.417960354	4.121274419	0
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-14_21361_21804_-	RBP_L11	0.702730604	3.316258872	1.401604588	12.51539491
FRAM_WSC20_S8_BML_bin_71_1	FRAM_WSC20_S8_BML_bin_71_1-read-6_34435_35064_+	RBP_L3	0	0.085506326	0	0
FRAM_WSC20_S8_BML_bin_71_1	FRAM_WSC20_S8_BML_bin_71_1-read-6_35068_35694_+	RBP_L4	0	0.057276965	1.488785735	0
FRAM_WSC20_S8_BML_bin_71_1	FRAM_WSC20_S8_BML_bin_71_1-read-6_35998_36822_+	RBP_L2	0	5.811320869	0	0.033344347
FRAM_WSC20_S8_BML_bin_71_1	FRAM_WSC20_S8_BML_bin_71_1-read-6_36826_37107_+	RBP_S19	0	4.202544974	2.206781692	0
FRAM_WSC20_S8_BML_bin_71_1	FRAM_WSC20_S8_BML_bin_71_1-read-6_39221_39589_+	RBP_L14	0	0	0	0
FRAM_WSC20_S8_BML_bin_71_1	FRAM_WSC20_S8_BML_bin_71_1-read-6_40753_41151_+	RBP_S8	0	0	0	0
FRAM_WSC20_S8_BML_bin_71_1	FRAM_WSC20_S8_BML_bin_71_1-read-6_41170_41721_+	RBP_L6	0	0	0	5.133035945
FRAM_WSC20_S8_BML_bin_71_1	FRAM_WSC20_S8_BML_bin_71_1-read-6_42835_43284_+	RBP_L15	0	6.983016649	1.382916527	0
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_60492_60926_+	RBP_L11	0	0.082557832	0	0
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_75131_75766_+	RBP_L3	0	1.355194606	0.489239337	3.027729574
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_75769_76673_+	RBP_L4	0	0.873014868	1.031457078	0.957498568
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_76675_77768_+	RBP_L2	0	1.871134783	0	0
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_77710_78111_+	RBP_L22	0	0.268004903	1.548040889	0
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_78112_78765_+	RBP_S3	0	0.741316315	0.951548069	2.64995781
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_79625_80301_+	RBP_L14	0	3.34194593	0.459610367	0
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_80302_81160_+	RBP_L5	0	8.424214664	1.44892302	0
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_81170_81565_+	RBP_S8	0	0.136032792	3.142992107	0
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_81568_82101_+	RBP_L6	0	0	0	0.927272556
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_82111_82461_+	RBP_L18	0	2.915984975	5.31890972	0.078373464
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-9_83154_83582_+	RBP_L15	0	19.88171574	2.901223483	0
FRAM_WSC20_S8_BML_bin_90_1	FRAM_WSC20_S8_BML_bin_90_1-read-7_184617_185057_-	RBP_L15	0	0	0	2.401586859
FRAM_WSC20_S8_BML_bin_90_1	FRAM_WSC20_S8_BML_bin_90_1-read-7_186788_187186_-	RBP_S8	4.033401139	0	0	0
FRAM_WSC20_S8_BML_bin_90_1	FRAM_WSC20_S8_BML_bin_90_1-read-7_187440_187997_-	RBP_L5	0	3.893755828	0	0
FRAM_WSC20_S8_BML_bin_90_1	FRAM_WSC20_S8_BML_bin_90_1-read-7_189735_190556_-	RBP_S3	0	1.201457505	0	0
FRAM_WSC20_S8_BML_bin_90_1	FRAM_WSC20_S8_BML_bin_90_1-read-7_190560_191210_-	RBP_L22	0	3.530583796	0	0
FRAM_WSC20_S8_BML_bin_90_1	FRAM_WSC20_S8_BML_bin_90_1-read-7_191613_192449_-	RBP_L2	0	0	0	0
FRAM_WSC20_S8_BML_bin_90_1	FRAM_WSC20_S8_BML_bin_90_1-read-7_193460_194110_-	RBP_L3	0	0	0	1.45785478
FRAM_WSC20_S8_BML_bin_90_1	FRAM_WSC20_S8_BML_bin_90_1-read-7_217005_217439_-	RBP_L11	0	0	0	0
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_10355_10810_-	RBP_L15	0	0	6.141241157	4.162559042
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_11479_11847_-	RBP_L18	0.089006529	0	2.529725354	2.236511044
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_11881_12420_-	RBP_L6	0	0	0	0
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_12435_12836_-	RBP_S8	0	0	0.774020444	4.140048988
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_12856_13395_-	RBP_L5	0	0	1.152430439	0.764141273
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_13437_13793_-	RBP_L24	0	0	0	0
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_13796_14445_-	RBP_L14	0	0	0.95740375	0
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_14673_15149_-	RBP_L16	0	0	1.304638233	0
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_15166_15894_-	RBP_S3	0	0	0.426826089	0
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_15913_16558_-	RBP_L22	0	0	4.816659731	0
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_16594_17457_-	RBP_L2	0	0	0	2.738172896
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-22_18403_19059_-	RBP_L3	0	0	2.368007752	0
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-25_7311_7736_-	RBP_L11	0	0	2.191240976	0
FRAM_WSC20_S8_BML_bin_93_1	FRAM_WSC20_S8_BML_bin_93_1-read-25_67338_67769_+	RBP_L11	0	0	0	2.196906161
FRAM_WSC20_S8_BML_bin_93_1	FRAM_WSC20_S8_BML_bin_93_1-read-57_1_492_+	RBP_L6	0	0.072993205	1.264862677	0.754822477
FRAM_WSC20_S8_BML_bin_93_1	FRAM_WSC20_S8_BML_bin_93_1-read-57_505_855_+	RBP_L18	0	0.716206836	0	2.116083526
FRAM_WSC20_S8_BML_bin_93_1	FRAM_WSC20_S8_BML_bin_93_1-read-57_1604_2041_+	RBP_L15	0	20.58008429	2.841609302	4.019592451
